,A_index,BIN_LABEL,C_flare,DAY,ID,K_index,LABEL,N_PAIRS,N_STATIONS,PAIRS,STATIONS,TIME,YEAR,kurtosis_delay,kurtosis_grad,max_elevation,max_grad,max_phase_delay,mean_code_delay,mean_elevation,mean_grad,mean_phase_delay,min_elevation,min_grad,min_phase_delay,mse,network,new_regions,prn,radio_flux,std_grad,std_phase,sunsplot_number,sunspot_area
585,5,0.0,11,78,585,5,3.0,5,8,"'seecpjec', 'cuecgzec', 'checepec', 'ljecgzec', 'chectnec'","'pjec', 'ljec', 'epec', 'cuec', 'chec', 'seec', 'tnec', 'gzec'",7530,2014,1.05411999059,1.81384198657,24.8114011295,487.53107692,41.7280301952,12.5106152216,13.4858800171,107.267183687,13.5999200438,4.65148243357,0.0151360574375,-16.3959715224,5.91496884786,regme,1,GPS 32,149,81.6471047146,6.49844972776,137,630
586,5,0.0,11,78,586,5,3.0,3,5,"'maecprec', 'maecerec', 'mhecnjec'","'njec', 'erec', 'maec', 'prec', 'mhec'",9510,2014,0.490041118001,1.34991230032,23.8297061172,725.357232118,43.409639635,13.7007343041,12.617420423,101.522847928,12.8056972652,4.16515282283,0.0193270290395,-23.3789206636,6.69354549897,regme,1,GPS 32,149,158.255140468,9.29533978392,137,630
587,5,0.0,11,78,587,2,3.0,2,4,"'njecgyec', 'ececqvec'","'njec', 'qvec', 'ecec', 'gyec'",11700,2014,8.47149809123,23.3511213455,21.5648910925,1219.93303515,36.6466824637,14.9645105499,10.7134405639,78.6726457001,13.2597396979,2.66434180813,0.383940749271,-72.9957385325,6.24905527124,regme,1,GPS 32,149,147.959404347,8.57929447825,137,630
588,5,0.0,11,78,588,5,3.0,2,4,"'maecerec', 'ljecgzec'","'erec', 'maec', 'ljec', 'gzec'",8940,2014,4.70876337443,34.1080240649,57.6417572731,319.533648694,19.6960191396,4.59906005632,28.1234452124,8.09665380301,4.56268690541,4.99831538212,0.00614121109428,-25.5114175228,1.02533156802,regme,1,GPS 4,149,22.9956718231,3.60600998056,137,630
589,5,0.0,11,78,589,5,3.0,9,12,"'cxecepec', 'cuecgzec', 'maecalec', 'checepec', 'cuecalec', 'ececqvec', 'ibecepec', 'quemepec', 'erecalec'","'maec', 'ecec', 'cxec', 'quem', 'ibec', 'epec', 'erec', 'cuec', 'chec', 'qvec', 'gzec', 'alec'",9900,2014,-0.755883712693,23.3263895857,58.4825498375,645.362407333,17.6473455632,4.95591399396,30.8346241005,20.4210163627,4.93736766393,3.09755656102,0.000203591924357,-9.34879011713,0.752677603643,regme,1,GPS 4,149,18.7503763275,3.66216583308,137,630
590,5,1.0,11,78,590,2,1.0,4,7,"'quemibec', 'checquem', 'precerec', 'cxectnec'","'cxec', 'quem', 'ibec', 'prec', 'erec', 'chec', 'tnec'",13500,2014,-0.780111598351,20.8674034793,57.3283856393,75.1400000384,14.0498888752,4.67739167663,28.0582359389,9.34373373029,4.6871900213,5.28305046578,0.000736949149141,0.184998561747,0.408389137743,regme,1,GPS 4,149,8.24272496458,3.6750592151,137,630
591,5,1.0,11,78,591,5,2.0,10,15,"'cuecgzec', 'cxecqvec', 'maecalec', 'quemibec', 'precerec', 'checquem', 'checepec', 'njecgyec', 'quemepec', 'ljecgzec'","'maec', 'gyec', 'cxec', 'njec', 'ljec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'cuec', 'chec', 'qvec', 'gzec', 'alec'",8190,2014,-0.0924935533432,18.5109024787,89.3209057377,193.62111827,20.7171591697,7.11925427785,46.443263352,17.2702101442,7.08929253137,2.5493333316,0.000352807029088,1.78044813176,0.462725307391,regme,1,GPS 7,149,10.5191179602,4.08025119504,137,630
592,5,0.0,11,78,592,5,3.0,2,4,"'ececqvec', 'ljecgzec'","'qvec', 'ljec', 'ecec', 'gzec'",7110,2014,8.36248814183,11.333527967,80.5810918332,446.668282104,75.431080076,8.86421061666,42.9135311533,18.842808431,8.83278704132,3.30698189642,0.0137218765153,-4.82465199803,2.38791901454,regme,1,GPS 8,149,46.2658616937,7.90509988267,137,630
594,5,1.0,11,78,594,5,1.0,2,4,"'ljecpdec', 'njeccuec'","'njec', 'pdec', 'ljec', 'cuec'",9870,2014,3.19688150503,19.6292354677,80.9337382643,245.488113013,32.8919275512,7.32598751199,46.0501153298,8.41749898858,7.19740506376,6.56373960814,0.00601138204685,-3.74990746993,1.04372930926,regme,1,GPS 8,149,25.2171372373,4.87698481372,137,630
595,5,1.0,11,78,595,2,2.0,5,7,"'checquem', 'checepec', 'quemepec', 'cxecqvec', 'precerec'","'cxec', 'quem', 'prec', 'epec', 'erec', 'chec', 'qvec'",12060,2014,0.633730377394,7.18996304613,80.5810918332,159.951159825,28.1349316648,8.90063984524,43.1376474917,27.6317207572,8.89001363066,2.37561110903,0.00151514757557,3.30558264466,0.310994655705,regme,1,GPS 8,149,11.0325749937,5.81553442684,137,630
596,5,0.0,11,78,596,5,3.0,3,5,"'quemibec', 'checquem', 'clecljec'","'clec', 'ljec', 'quem', 'chec', 'ibec'",6930,2014,3.00445488307,16.2210868948,72.6103985597,219.839365565,34.0036709182,7.31462399502,39.6793313352,15.0901134181,7.24650423355,6.16440726787,0.0145712588708,1.83621562298,0.719845999063,regme,1,GPS 9,149,18.9617321155,5.60877005058,137,630
597,5,0.0,11,78,597,5,3.0,5,8,"'cxecqvec', 'njecgyec', 'maecerec', 'cxecerec', 'cuecgzec'","'maec', 'gyec', 'cxec', 'njec', 'erec', 'cuec', 'qvec', 'gzec'",7740,2014,5.77580912116,12.4993113032,72.307343891,774.366742188,33.2542217559,8.11720652029,36.9217211857,61.1141743554,7.92466430786,3.22390635046,0.00230656294198,-50.591354421,5.07574023787,regme,1,GPS 9,149,69.5650081255,7.25483343775,137,630
599,5,1.0,11,78,599,2,2.0,5,8,"'maecprec', 'checepec', 'mhecnjec', 'ibecepec', 'precerec'","'maec', 'njec', 'ibec', 'prec', 'epec', 'erec', 'chec', 'mhec'",11370,2014,1.83040000863,20.4088018851,72.5150194286,731.157042097,35.505483142,7.62630997352,36.8614861634,22.1158311453,7.37816711656,0.800000506155,0.00317284218412,-19.8971472046,2.87684505274,regme,1,GPS 9,149,64.4074479593,7.38747983931,137,630
600,5,0.0,11,78,600,1,3.0,5,8,"'cxecepec', 'quemepec', 'pjecgyec', 'ljecpdec', 'ljecgzec'","'gyec', 'cxec', 'pjec', 'pdec', 'ljec', 'quem', 'epec', 'gzec'",31830,2014,6.36831587239,75.4904617969,72.934659979,3159.64777698,93.3609203985,7.36373345986,38.4628327003,96.4820003214,7.4901794927,2.47423691494,1.68257516117e-06,-49.6566528338,5.14881373525,regme,1,GPS 9,149,197.68708414,7.208308152,137,630
601,5,0.0,11,78,601,2,3.0,2,3,"'seecpjec', 'pjecgyec'","'gyec', 'seec', 'pjec'",33840,2014,22.1360358849,10.1752543247,73.6251825244,1004.43279442,93.3677216065,8.96558399058,38.2736075718,78.4770895389,9.4404765684,2.47423691494,0.00939792068122,-49.6566528338,11.0514898355,regme,1,GPS 9,149,189.678399088,12.5648477404,137,630
603,6,1.0,6,79,603,6,2.0,3,5,"'njecgyec', 'cxecqvec', 'cxectnec'","'njec', 'qvec', 'gyec', 'cxec', 'tnec'",5880,2014,1.6373473214,12.3337615555,66.3588313857,331.07750058,46.956408333,19.7828500774,48.1525891636,21.1995537331,19.8057979563,4.35406692402,0.086702371864,9.98600042988,1.13480042979,regme,0,GPS 1,151,26.2735219435,3.66379779364,137,880
604,6,0.0,6,79,604,1,3.0,7,11,"'cuecgzec', 'alecmaec', 'clecmhec', 'precerec', 'clecljec', 'epecquem', 'ljecgzec'","'gzec', 'maec', 'ljec', 'quem', 'prec', 'epec', 'erec', 'cuec', 'clec', 'mhec', 'alec'",12150,2014,1.12974484532,7.2395402819,66.2682376861,477.013613517,41.8568261127,19.0772613395,44.7460565031,61.5991592687,19.1136128723,4.93102382225,0.00161235145228,1.19939444976,2.02565831788,regme,0,GPS 1,151,45.8736639793,3.55304718196,137,880
606,6,0.0,6,79,606,1,3.0,2,4,"'erecmaec', 'ljecgzec'","'erec', 'ljec', 'maec', 'gzec'",16020,2014,1.49326067124,4.04721459956,66.1550366787,254.30294638,41.8568261127,19.0551072031,46.606620086,26.4251937698,19.054925723,2.20463362182,0.0384101495688,5.96341339392,1.87055940695,regme,0,GPS 1,151,35.6339327787,4.00957990743,137,880
607,6,0.0,6,79,607,1,3.0,3,4,"'cxecquem', 'cxecerec', 'cxectnec'","'erec', 'quem', 'cxec', 'tnec'",16950,2014,0.675654592207,10.3176651755,66.3588313857,121.191863093,26.8963602433,20.5175114475,40.4566931109,18.6228435889,20.6419992087,3.6934630712,0.00619157806693,10.375724517,0.918563073563,regme,0,GPS 1,151,20.4194653799,2.41733437847,137,880
608,6,0.0,6,79,608,6,3.0,4,6,"'precmaec', 'mhecnjec', 'njeccuec', 'clecmhec'","'maec', 'njec', 'prec', 'cuec', 'clec', 'mhec'",10470,2014,7.88415300544,34.7029246139,81.9024190384,280.887829633,29.5059247011,4.32492920406,41.0969251943,13.2220394229,4.33922920878,1.62684264735,0.0291056026906,-4.27907051924,1.16790860243,regme,0,GPS 10,151,23.3216186017,2.09999285474,137,880
610,6,0.0,6,79,610,1,3.0,3,4,"'checepec', 'epecquem', 'epecibec'","'ibec', 'quem', 'chec', 'epec'",14040,2014,0.149031678599,18.8076067734,81.8780767302,367.102400323,10.9514422843,4.34175670662,43.1760338318,87.9234115538,4.34858622691,6.36378873425,0.0910042518289,1.86063714825,0.426734928134,regme,0,GPS 10,151,15.6098656322,1.3731890055,137,880
612,6,1.0,6,79,612,6,2.0,13,16,"'cxecepec', 'njeccuec', 'alecmaec', 'cxectnec', 'epecibec', 'mhecnjec', 'precerec', 'checepec', 'njecgyec', 'clecljec', 'epecquem'","'maec', 'gyec', 'cxec', 'njec', 'ljec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'cuec', 'chec', 'clec', 'alec', 'tnec', 'mhec'",5940,2014,-0.401570708282,7.88422285522,72.2703622656,604.369268585,43.8416588512,11.6638432987,49.579818443,51.3939115625,11.7499809052,4.35685034311,0.000511664566962,-18.6688091608,1.30416695093,regme,0,GPS 11,151,41.0608808447,5.41115074707,137,880
613,6,1.0,6,79,613,6,2.0,6,8,"'cxectnec', 'quemibec', 'erecmaec', 'precerec', 'checquem', 'chectnec'","'maec', 'cxec', 'quem', 'ibec', 'prec', 'erec', 'chec', 'tnec'",4110,2014,-0.526835760958,7.95568914076,62.3821646942,106.177202183,15.6470072369,6.02350677129,30.3947236196,17.7643489592,6.00941559963,2.79813020834,0.000950092278101,-1.08722947229,0.531394473021,regme,0,GPS 13,151,11.9400660035,3.34782935443,137,880
614,6,1.0,6,79,614,6,2.0,4,7,"'cxecquem', 'seecpjec', 'cxecqvec', 'precerec'","'cxec', 'pjec', 'quem', 'prec', 'erec', 'seec', 'qvec'",8760,2014,-0.330788740706,5.73423942601,65.3156713705,100.888218711,15.6470072369,5.93083225677,29.4879279644,19.9754056095,5.92296561681,4.200487315,0.00818695647543,-3.21630611349,0.710287514105,regme,0,GPS 13,151,13.4574834195,3.38381244693,137,880
615,6,1.0,6,79,615,6,2.0,2,3,"'checibec', 'quemibec'","'quem', 'chec', 'ibec'",10290,2014,-1.36021738855,4.78964876959,62.02589838,106.177202183,15.6470072369,8.30807299089,38.6219299884,20.3308240401,8.32174532923,9.44204290715,0.023840328335,-1.08722947229,0.647576301589,regme,0,GPS 13,151,12.249378863,3.41928167216,137,880
616,6,0.0,6,79,616,1,3.0,2,3,"'cxecepec', 'epecquem'","'quem', 'cxec', 'epec'",12510,2014,2.5071998975,14.7039553437,62.2514617275,3341.36442706,41.045215079,6.57372911195,29.7551074085,227.259800047,6.29198937966,5.44634861373,0.0373833214343,-10.2316762934,3.53666841219,regme,0,GPS 13,151,337.107948605,5.72977241558,137,880
617,6,0.0,6,79,617,1,3.0,10,12,"'cuecgzec', 'alecmaec', 'epecibec', 'precmaec', 'checepec', 'cuecalec', 'njecgyec', 'pjecgyec', 'erecalec'","'maec', 'gyec', 'pjec', 'njec', 'ibec', 'prec', 'epec', 'erec', 'cuec', 'chec', 'gzec', 'alec'",13710,2014,2.4166767616,11.9060420684,64.626356321,1320.24411642,91.7659140769,5.90290564265,38.0878617799,43.0028181726,6.32742638578,3.93881563967,0.0138254818939,-28.2586865723,3.50597281399,regme,0,GPS 13,151,71.7256945098,5.71045566538,137,880
618,6,0.0,6,79,618,1,3.0,2,4,"'epecquem', 'alecmaec'","'maec', 'alec', 'quem', 'epec'",14910,2014,0.879945923034,7.49799068902,62.6959894452,3341.36442706,41.045215079,6.90867074264,37.6590143508,211.364184606,6.8067291005,5.77986684085,0.0360323824478,-10.2316762934,2.22560540766,regme,0,GPS 13,151,304.505381114,4.64752863484,137,880
619,6,0.0,6,79,619,1,3.0,2,3,"'njeccuec', 'njecgyec'","'njec', 'cuec', 'gyec'",20490,2014,5.98691466476,3.41641798917,64.0182572736,1320.24411642,91.7659140769,4.52691535528,32.7349270645,149.368527144,7.13727317535,3.63486587386,0.262600526017,-28.469369265,13.0634655821,regme,0,GPS 13,151,281.892622734,13.708176897,137,880
620,6,0.0,6,79,620,2,3.0,2,3,"'clecmhec', 'clecljec'","'clec', 'ljec', 'mhec'",44640,2014,4.41377499461,11.9763258925,35.7355410653,885.284714835,52.48602631,18.2985441972,25.1725953711,66.0894982859,18.7671921404,4.66985090415,0.0584035008793,-51.6243990846,7.23191726781,regme,0,GPS 14,151,166.090585174,11.2605701885,137,880
621,6,0.0,6,79,621,1,3.0,2,3,"'checepec', 'cxecepec'","'epec', 'chec', 'cxec'",78930,2014,3.85165237886,20.7569094346,34.5811316363,634.792282333,60.8495970222,18.444414852,25.9957669534,32.4803079693,18.5863398857,5.46918984161,0.00341018745718,-38.8903428607,3.74355796734,regme,0,GPS 14,151,107.506939773,8.85020495519,137,880
622,6,0.0,6,79,622,1,3.0,3,5,"'seecpjec', 'epecquem', 'epecibec'","'quem', 'seec', 'ibec', 'pjec', 'epec'",79980,2014,4.24232707179,28.3526809453,36.9115077752,4536.8090062,81.5064067739,19.3838140055,26.0147223653,113.763444113,19.5342187161,5.18520321311,0.0121774701125,-38.8903428607,3.41665471885,regme,0,GPS 14,151,287.759668672,8.91986886535,137,880
627,6,1.0,6,79,627,1,1.0,4,7,"'pjecgyec', 'cuecgzec', 'njeccuec', 'alecmaec'","'maec', 'gyec', 'pjec', 'njec', 'cuec', 'alec', 'gzec'",16620,2014,-1.10359947223,5.37066434674,38.1424374354,86.3085313525,21.9779376859,5.82863127872,25.6864713023,13.8976820513,5.84665015751,4.43646169088,0.0023137902488,-1.83961450307,0.47308391253,regme,0,GPS 17,151,9.90730822796,5.71456631852,137,880
628,6,1.0,6,79,628,0,1.0,9,13,"'cxecquem', 'cxecepec', 'cxecerec', 'cxectnec', 'njeccuec', 'mhecnjec', 'cxecqvec', 'seecpjec', 'ljecgzec'","'cuec', 'cxec', 'pjec', 'njec', 'ljec', 'quem', 'epec', 'erec', 'seec', 'qvec', 'gzec', 'tnec', 'mhec'",71220,2014,15.6271237482,84.0564568368,56.1329737537,1551.49956394,141.794445127,11.0032513772,27.4192510117,32.3961639452,10.9362128314,2.65192236671,0.0015039532317,-39.3122420619,4.27273310137,regme,0,GPS 18,151,124.212462058,11.5016836938,137,880
629,6,1.0,6,79,629,6,1.0,7,10,"'cxecquem', 'cuecgzec', 'cxecerec', 'erecmaec', 'precerec', 'ljecpdec', 'epecquem'","'maec', 'cxec', 'pdec', 'ljec', 'quem', 'prec', 'epec', 'erec', 'cuec', 'gzec'",6270,2014,-1.29299539862,10.0729643776,64.9966044194,381.863578472,27.8714458496,14.7500203569,32.8735983133,43.0296842859,14.7609877494,2.34071443301,0.0375791950451,5.70021217222,0.445330932842,regme,0,GPS 19,151,15.0269815724,5.2542232353,137,880
630,6,0.0,6,79,630,6,3.0,2,3,"'cxecqvec', 'ececqvec'","'qvec', 'ecec', 'cxec'",7650,2014,-0.170634076907,4.67801723325,64.5025817857,161.596395296,27.7426897106,12.3775524245,39.0847898412,21.0319663073,12.3543805841,5.74170981962,0.165433034545,6.45276270138,1.8484560035,regme,0,GPS 19,151,42.0390037553,4.89249303368,137,880
631,6,1.0,6,79,631,6,2.0,9,11,"'cxecquem', 'cxecepec', 'cuecgzec', 'cxecerec', 'cxectnec', 'checibec', 'njecgyec', 'njeccuec'","'gyec', 'cxec', 'njec', 'quem', 'ibec', 'epec', 'erec', 'cuec', 'chec', 'tnec', 'gzec'",6660,2014,3.19700225016,35.2678053536,33.7139019097,421.779381282,33.5996632462,8.44613450924,26.4494174012,27.5618254099,8.22186092315,3.99340270318,0.0073145759308,-1.9245357257,1.34328441378,regme,0,GPS 20,151,23.6077138655,3.15760640172,137,880
632,6,1.0,6,79,632,6,2.0,4,6,"'checquem', 'epecquem', 'precmaec', 'precerec'","'maec', 'quem', 'prec', 'epec', 'erec', 'chec'",9000,2014,0.677671679414,5.82687035052,33.7367159598,289.451259342,17.8031674192,9.64305605578,26.3767801237,73.3715375229,9.59831791658,3.48216036488,0.0206453627015,0.597901010132,0.403602563347,regme,0,GPS 20,151,17.2965118044,2.79246062962,137,880
634,6,0.0,6,79,634,1,3.0,2,3,"'clecmhec', 'clecljec'","'clec', 'ljec', 'mhec'",18900,2014,11.2903263518,32.292272774,33.0882329948,452.923905105,48.8532788688,6.7655915553,29.357381145,32.1225762868,6.43105271293,13.5212429536,0.00516668834328,-3.73531709806,2.49434441684,regme,0,GPS 20,151,62.1445448772,5.24688696067,137,880
635,6,0.0,6,79,635,0,3.0,2,4,"'seecpjec', 'cxecepec'","'seec', 'cxec', 'pjec', 'epec'",66210,2014,5.35150199311,15.0919320497,88.0183341709,1253.85897198,118.515155315,12.0989620212,43.3071862041,90.4887567002,12.4710244888,4.66774411753,0.0112786635321,-36.9761683945,8.87434627954,regme,0,GPS 21,151,218.688592696,16.5701327978,137,880
636,6,0.0,6,79,636,0,3.0,9,13,"'cxecqvec', 'epecibec', 'erecmaec', 'precmaec', 'checepec', 'ececqvec', 'clecljec', 'epecquem', 'ljecgzec'","'maec', 'ecec', 'cxec', 'ljec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'chec', 'qvec', 'clec', 'gzec'",66900,2014,8.67978337914,24.5291905369,87.1172765555,8373.5500057,127.312519436,11.546552572,43.37933061,111.456249893,11.9339078594,3.3997798616,0.000331525031857,-38.7036675902,6.55763143077,regme,0,GPS 21,151,318.350330035,13.781053231,137,880
637,6,0.0,6,79,637,2,3.0,2,4,"'mhecnjec', 'ececqvec'","'njec', 'qvec', 'ecec', 'mhec'",48300,2014,1.24527613277,62.6921810812,73.8759129054,194.392952227,23.4393434627,11.1510836748,34.4463760756,13.61601042,10.931103489,0.418694939112,2.48862765264,-0.474026955362,0.96225632853,regme,0,GPS 22,151,14.655932899,3.90356085861,137,880
638,6,1.0,6,79,638,6,1.0,2,3,"'checepec', 'epecibec'","'ibec', 'chec', 'epec'",3870,2014,5.14559148877,15.1035425292,75.2110711733,198.727599268,7.1688954885,3.26464916326,38.7178589896,17.3817841535,3.58127473894,5.68425521939,0.0235504900142,-7.20535242646,1.30680048913,regme,0,GPS 23,151,30.6533363505,1.76384249342,137,880
639,6,0.0,6,79,639,2,3.0,2,3,"'pjecgyec', 'njecgyec'","'njec', 'gyec', 'pjec'",33510,2014,-0.245262545419,26.8511677211,43.9287948796,442.05356642,41.535486403,20.2716891347,26.3643092237,18.6156020165,20.3372510023,2.71061527012,0.0230792942174,-9.56121767642,2.15858674905,regme,0,GPS 25,151,59.0858012212,9.58384071857,137,880
640,6,0.0,6,79,640,6,3.0,2,4,"'cxecepec', 'njecgyec'","'njec', 'gyec', 'cxec', 'epec'",4560,2014,-1.11321153995,14.8110549049,66.3343785871,508.347804373,40.623806594,11.8832632571,31.1650707875,28.8958927292,12.0568652981,4.11175217699,0.0158028805248,-35.8156781654,2.04441031888,regme,0,GPS 28,151,52.0983742359,14.409769697,137,880
641,6,0.0,6,79,641,6,3.0,2,4,"'epecibec', 'ececqvec'","'qvec', 'ecec', 'ibec', 'epec'",6600,2014,0.0438718678511,20.3759413035,66.819007506,554.901550717,74.7682120274,10.5223679172,32.2253302473,19.5950440012,10.5242309171,5.99591228512,0.0048693934524,-1.51408947773,2.12374349306,regme,0,GPS 28,151,39.8123642721,12.7064449282,137,880
642,6,0.0,6,79,642,6,3.0,2,4,"'epecquem', 'cxecqvec'","'qvec', 'quem', 'cxec', 'epec'",8490,2014,-0.0282401721052,14.4489908291,66.3343785871,378.901360218,40.623806594,8.2506979573,35.1698806536,120.941068474,8.32055799883,3.27905053786,0.0301650537603,-35.8156781654,2.38484700364,regme,0,GPS 28,151,45.5270778574,11.037898736,137,880
643,6,0.0,6,79,643,6,3.0,3,4,"'cxecquem', 'cxecerec', 'erecalec'","'erec', 'quem', 'cxec', 'alec'",9450,2014,0.165241199695,18.5009204677,66.2755058108,489.451195844,40.623806594,7.8150762122,36.3350063328,31.0141466182,7.91611895872,5.33679147624,0.0123104383058,-35.8156781654,2.02368025547,regme,0,GPS 28,151,52.8282418321,11.1125424079,137,880
644,6,1.0,6,79,644,1,1.0,6,7,"'checquem', 'checepec', 'precerec', 'prectnec', 'cxectnec'","'cxec', 'quem', 'prec', 'epec', 'erec', 'chec', 'tnec'",11700,2014,0.224489413357,28.7009626508,67.1440027123,644.309817534,38.1359577286,6.40808091823,37.0913711076,25.7055442835,6.13394517264,3.45243699313,0.0568178963521,-35.8156781654,2.49765018457,regme,0,GPS 28,151,57.68102975,9.87750635368,137,880
645,6,0.0,6,79,645,1,3.0,2,4,"'njeccuec', 'clecljec'","'njec', 'clec', 'ljec', 'cuec'",13770,2014,2.91821187806,33.027354232,65.4170337072,559.555162979,67.5391987614,4.70223489935,38.4391406201,16.6234188073,4.74977398344,6.3722076924,0.00233909215211,-2.15225949645,1.40863960686,regme,0,GPS 28,151,37.6964697261,9.74718518667,137,880
646,6,0.0,6,79,646,1,3.0,5,7,"'seecpjec', 'erecmaec', 'precmaec', 'pjecgyec', 'alecmaec'","'maec', 'gyec', 'pjec', 'prec', 'erec', 'seec', 'alec'",15210,2014,5.5675315576,36.7197402618,66.8388998492,1098.03640094,103.740222367,8.8716100874,35.518181712,40.3639293624,9.22871839358,3.44983604839,0.00904485972917,-1.50437868861,5.73312410652,regme,0,GPS 28,151,137.551696769,13.2394136002,137,880
647,6,0.0,6,79,647,6,3.0,2,3,"'checibec', 'checepec'","'ibec', 'chec', 'epec'",5280,2014,2.1419793475,4.4205407761,20.4533963959,322.159343404,39.9418750068,15.9991901711,13.0860371625,101.187975043,15.749910351,6.78328149662,3.80885152422,1.93057401684,5.60338487864,regme,0,GPS 32,151,99.8724942611,6.50719888322,137,880
648,6,0.0,6,79,648,6,3.0,6,8,"'cxecepec', 'cxecqvec', 'cxectnec', 'njecgyec', 'chectnec', 'cxecerec'","'gyec', 'cxec', 'njec', 'epec', 'erec', 'chec', 'qvec', 'tnec'",5430,2014,0.346337155971,0.169655018749,21.6268117092,846.51325186,53.5388688465,19.6293589593,11.1498328183,165.519070541,18.9287116878,4.27785729847,0.00135768230538,-41.8105858509,10.6553806867,regme,0,GPS 32,151,216.935303255,14.4274005865,137,880
649,6,0.0,6,79,649,6,3.0,2,4,"'cxecepec', 'erecmaec'","'erec', 'maec', 'cxec', 'epec'",7890,2014,0.882931303227,31.1244664541,57.3198307971,133.600862661,15.9661823361,5.43507577121,26.6216288626,11.6041224805,5.47250247262,3.77099898167,0.000955293327126,0.368243309366,0.765314375913,regme,0,GPS 4,151,14.2816235006,2.83602136486,137,880
650,6,1.0,6,79,650,1,1.0,3,4,"'checquem', 'checepec', 'quemibec'","'ibec', 'quem', 'chec', 'epec'",11460,2014,1.03759170086,3.05377997117,57.28295387,95.106704674,16.2207149446,5.82053313227,28.2628500825,33.9819833937,5.85125150404,5.99917596632,0.0254225355934,1.91606236976,0.397840739756,regme,0,GPS 4,151,13.5039651695,2.88202142173,137,880
651,6,0.0,6,79,651,6,3.0,2,4,"'checepec', 'alecmaec'","'maec', 'epec', 'chec', 'alec'",4020,2014,-1.28619337745,3.35908812438,89.3122948284,61.0899985409,18.3424121509,7.20524811911,46.5080505451,13.1532436846,7.19423773115,5.32024293548,0.0313465777191,-0.743542758563,0.29309987912,regme,0,GPS 7,151,7.79596734328,6.04883955246,137,880
652,6,0.0,6,79,652,6,3.0,7,9,"'cxecquem', 'cxecepec', 'cuecgzec', 'njeccuec', 'mhecnjec', 'cuecalec', 'njecgyec'","'alec', 'gyec', 'cxec', 'njec', 'quem', 'epec', 'cuec', 'gzec', 'mhec'",9480,2014,-0.224519975132,0.824996348177,88.4801733344,1038.40417053,27.5660873982,7.29015021408,46.199899262,218.973594598,7.36103803543,3.41101611561,0.00701274115436,-61.8541101169,11.5974109996,regme,0,GPS 7,151,188.382140692,13.2774238348,137,880
